id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,min_nights,num_reviews,last_review,reviews_pm,num_listings,availability_365,num_reviews_ltm,license
23089618,Allston central private room,30489899,Home On Blaine,Allston,42.35499,-71.13678,Private room,,91,0,,,3,364,0,
23109832,"Furnished, 3 br apt in Jamaica Plain - a true gem!",171702791,Anna,Jamaica Plain,42.31734,-71.11375,Entire home/apt,200,90,6,12/10/2024,0.09,1,230,1,
23127262,Single family home on historic Winthrop Square.,18598927,Kim,Charlestown,42.37327,-71.05859,Entire home/apt,,2,36,8/5/2024,0.42,1,0,0,STR-545099
23128943,"High-Rise, River Views, Doorman Condo by MGH/MEE",6574212,Jim,West End,42.36558533,-71.06755066,Private room,108,29,46,8/14/2025,0.5,3,330,3,STR-397968
23147024,"Clean, cozy, and close to everything!",156565411,Carolina,Longwood Medical Area,42.33837,-71.10728,Entire home/apt,,91,26,9/27/2018,0.28,2,0,0,
23165210,Modern-Boston Center-2 Bed Next to Prudential #40,133927887,Kat,Back Bay,42.34597,-71.08426,Entire home/apt,,91,26,7/20/2019,0.28,14,0,0,
23166408,Luxury 2BR Penthouse in heart of Boston North End,9785157,Patricia,North End,42.36525,-71.05702,Entire home/apt,261,30,6,8/10/2025,0.07,1,144,2,
23171291,"Comfortable queen bed, high ceiling Room.",67103816,Firlian,Roxbury,42.31793,-71.09182,Private room,49,31,15,8/16/2025,0.17,8,284,1,
23183205,The Brownstone Nook  -in Prestigious Back Bay Area,38997,Michelle,Back Bay,42.34942,-71.08831,Entire home/apt,130,91,0,,,12,365,0,
23252361,Large 1-Bed. Condo in the Heart of the North End,173057387,Timothy,North End,42.36551,-71.05513,Entire home/apt,277,2,342,9/12/2025,3.75,1,299,48,STR-483621
23258400,Boston - Logan Intl Airport I,129278480,Jay,East Boston,42.38856,-71.00168,Private room,55,31,3,12/22/2022,0.04,5,364,0,
23272728,"Clean, cozy, and conveniently located!",156565411,Carolina,Longwood Medical Area,42.33946,-71.10767,Private room,,91,14,1/10/2019,0.15,2,0,0,
23287236,Lrge 2 Bed/Bath by MGH | Modern Bldg | Safe Area,20079643,Alexander K,West End,42.3643198,-71.068221,Entire home/apt,523,90,11,7/6/2024,0.13,8,310,0,STR-595461
23289378,Cozy Boston Studio in FIDI | Downtown,30283594,Global Luxury Suites,Chinatown,42.352093,-71.06081,Entire home/apt,,29,53,2/11/2024,0.7,29,360,0,Exempt: This listing is a unit that has contracts with hospitals
23289684,Large 1BD Apt by MGH | Modern Bldg I Quite | Safe,20079643,Alexander K,West End,42.3645578,-71.0692521,Entire home/apt,320,30,16,11/16/2024,0.19,8,315,1,STR-595462
23302453,Luxe 2BR in Theater District | Walk Everywhere,30283594,Global Luxury Suites,Chinatown,42.352093,-71.06081,Entire home/apt,,30,35,7/14/2023,0.44,29,362,0,Exempt: This listing is a unit that has contracts with hospitals
23302890,Explore Boston! FIDI 1BR nr Bus & T stop,30283594,Global Luxury Suites,Chinatown,42.352093,-71.06081,Entire home/apt,,29,37,4/2/2023,0.47,29,362,0,Exempt: This listing is a unit that has contracts with hospitals
23304072,The Boston Christopher One Bedroom,48494513,Inn Boston,South End,42.3432,-71.07848,Entire home/apt,180,29,9,8/1/2020,0.1,8,359,0,STR-423343
23304141,The Boston Christopher One Bedroom,48494513,Inn Boston,South End,42.3432,-71.07846,Entire home/apt,172,29,13,2/29/2020,0.15,8,343,0,STR-423346
23304442,The Boston Christopher Studio Suite,48494513,Inn Boston,South End,42.3431,-71.07848,Entire home/apt,,29,23,3/1/2020,0.26,8,0,0,STR-423345
23316169,Charming Boston Condo - 5 Stars & Superhost!,129108155,Yusuf,Roxbury,42.33031,-71.09377,Entire home/apt,80,91,55,5/17/2025,0.64,1,365,1,
23375776,"Comfy, quite room with all you need.",67103816,Firlian,Roxbury,42.31745,-71.09222,Private room,39,30,24,5/6/2025,0.27,8,208,2,
23380501,Private room with Queen bed and two closets.,67103816,Firlian,Roxbury,42.31776,-71.08999,Private room,45,30,11,12/11/2024,0.13,8,266,1,
23392249,Studio Stay | Steps to Chinatown & Boston T,95459395,Bluebird,Chinatown,42.35209,-71.06081,Entire home/apt,,29,4,12/2/2023,0.08,5,360,0,Approved by government
23393589,Charming FIDI Studio | Heart of Boston Downtown,95459395,Bluebird,Chinatown,42.352093,-71.060806,Entire home/apt,,29,2,8/29/2021,0.04,5,363,0,Approved by government
23394295,Sleek Studio Retreat | Near Arts & Dining,95459395,Bluebird,Chinatown,42.352093,-71.060806,Entire home/apt,,29,1,6/5/2021,0.02,5,360,0,Approved by government
23412602,Sunny Studio in the Heart of Fenway,150612456,Michelle,Fenway,42.34687,-71.10553,Entire home/apt,,91,2,8/22/2018,0.02,1,0,0,
23420771,Luxury 2 Bedrooms Apartment,133407298,Juliana & Ivan,South Boston Waterfront,42.3501,-71.04293,Entire home/apt,,35,30,11/12/2022,0.33,2,30,0,Exempt: This listing is a unit used for furnished institutional or business stays
23483066,Private room close to public transportation,14211557,Joshua,East Boston,42.3814,-71.03251,Private room,,32,1,4/1/2018,0.01,1,0,0,
23487191,Fort Hill Top - 1Fr - Guest Rm Jamaica Plain/Roxb,8513158,Kevin,Roxbury,42.32564,-71.09406,Private room,49,30,25,8/13/2025,0.28,3,202,4,STR-383293
23502271,"Comfy, cozy and perfect location.",21000237,Sue,North End,42.36624,-71.05741,Entire home/apt,,29,10,11/11/2019,0.11,1,0,0,STR-413767
23502542,"Small furnished space, great location.",4299002,Lauren,Downtown,42.3611,-71.06191,Private room,,91,87,5/6/2019,0.95,2,0,0,
23592161,"Cozy, Modern & Central 1 bed close to waterfront.",40132620,Dr Robert,North End,42.36595,-71.05406,Entire home/apt,269,12,152,9/1/2025,1.69,1,327,5,STR-461118
23624354,Single Family in Historic Charlestown,36524200,Karen,Charlestown,42.37926,-71.06328,Entire home/apt,,91,1,8/3/2018,0.01,1,0,0,
23628777,Lovely 2 bedroom apartment in Boston,106845928,Christina,Hyde Park,42.26599716,-71.10995422,Entire home/apt,196,3,34,9/18/2025,3.27,1,345,34,STR-545970
23632539,Chill & Cozy Apt Dwntwn/TheatreDst/Chnatwn/BckBay,173074212,Brandon,Downtown,42.35223,-71.06427,Entire home/apt,,91,5,5/13/2018,0.05,1,0,0,
23651852,Awesome condo in Fenway,9669662,Jasbir,Fenway,42.34489,-71.09692,Entire home/apt,170,91,2,12/6/2022,0.02,1,140,0,
23668146,#102 Boston private AC BR 全楼禁烟厨具齐全适長住,105851798,Anne,Dorchester,42.30949,-71.06576,Private room,,32,45,7/27/2025,0.49,17,354,2,
23687280,Charming 3 Bed  Near hynes convention center #40,133927887,Kat,Back Bay,42.34482,-71.08629,Entire home/apt,,91,14,8/27/2018,0.15,14,0,0,
23687980,Luxury - 3 Bed - Next to Prudential #44,133927887,Kat,Back Bay,42.34478,-71.08427,Entire home/apt,,91,14,8/24/2018,0.15,14,0,0,
23790542,Basic living for short term stay in Boston,117015594,Trinh,Dorchester,42.31602,-71.05477,Private room,,91,1,4/30/2018,0.01,1,0,0,
23800657,Luxurious Back Bay Studio,34124402,Ella,Back Bay,42.35385,-71.07447,Entire home/apt,209,29,65,4/28/2025,0.71,1,277,3,
23801768,Cozy Studio in East Boston 2120,18202088,Luxurious,East Boston,42.3654,-71.03949,Entire home/apt,,91,1,9/3/2019,0.01,14,89,0,
23805314,The Red Door Carriage House,12369993,David,West Roxbury,42.28996,-71.1459,Entire home/apt,351,3,268,7/20/2025,2.95,1,206,16,STR-408842
23822858,Evolve Wharf,18202088,Luxurious,Downtown,42.35317,-71.05421,Entire home/apt,,91,9,7/25/2019,0.1,14,0,0,
23842606,Very comfy room with all you need and more.,67103816,Firlian,Roxbury,42.31611,-71.0921,Private room,,31,24,5/6/2025,0.27,8,85,2,
23872975,Luxe Historic Elegance Overlooking Thompson Square,149379579,Kristen,Charlestown,42.37648,-71.06444,Entire home/apt,370,4,121,9/19/2025,1.38,1,9,16,STR-418356
23912131,Quite 1 Bd Apt by Massachusetts General Hospital,20079643,Alexander K,West End,42.36397,-71.0692,Entire home/apt,258,30,21,11/21/2024,0.23,8,360,3,STR-595460
23918171,Adorable South End/Back Bay Basement Apartment,108741752,Cassandra,South End,42.33935,-71.07489,Entire home/apt,,29,86,8/15/2020,0.95,1,0,0,Exempt: This listing is a unit that has contracts with hospitals
23947734,Short Walk to T!,16186589,Marie,Dorchester,42.28787,-71.06662,Private room,51,30,0,,,27,329,0,
23965606,Lovely 3 Bedroom Apartment by the Red Line!,16186589,Marie,Dorchester,42.28787,-71.06692,Entire home/apt,130,30,1,8/7/2021,0.02,27,360,0,
24032465,Private Room & Great Location by the Red Line!,16186589,Marie,Dorchester,42.28853,-71.06631,Private room,52,30,2,7/31/2018,0.02,27,318,0,
24034961,3 Minutes Walk to the Red Line!,16186589,Marie,Dorchester,42.28816,-71.06655,Private room,43,30,0,,,27,331,0,
24061454,Fully Furnished 2 Bedroom in Boston near Berklee,5322468,Andre,Fenway,42.34492,-71.08872,Entire home/apt,116,180,0,,,1,322,0,
24079621,Victorian 3rd Floor Unit,66645251,Mary,Dorchester,42.30441,-71.06202,Entire home/apt,143,1,209,8/30/2025,2.33,2,60,37,STR-424305
24080196,A room,23953876,Kexi & Anthony,Dorchester,42.31125,-71.05151,Private room,,29,127,3/1/2020,1.39,3,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
24087726,C room,23953876,Kexi & Anthony,Dorchester,42.31002,-71.05201,Private room,,29,131,3/15/2020,1.44,3,0,0,STR-416108
24090510,D room,23953876,Kexi & Anthony,Dorchester,42.31163,-71.05311,Private room,,29,114,3/10/2020,1.25,3,0,0,STR-416108
24094681,LARGE studio in heart of Back Bay Marathon closeby,37825111,Drew,Back Bay,42.35125,-71.08101,Entire home/apt,,91,1,4/16/2018,0.01,1,0,0,
24131246,"Boston Beautiful, Large yet cozy and modern",93115614,Selim,Allston,42.35309,-71.12907,Entire home/apt,,600,0,,,1,0,0,
24168312,Back Bay Apt on Marlborough St (Hereford St block),180283497,Michelle,Back Bay,42.35136,-71.08851,Entire home/apt,198,29,19,9/15/2024,0.21,7,285,0,
24186330,"Rusty's 1st Floor Queen Bedroom, Private Bath",19197577,Ken,Roslindale,42.28471,-71.12891,Private room,135,3,68,7/23/2025,0.75,6,127,10,STR-476406
24193805,"Rusty's 2nd Floor Double Bedroom, Shared Bath",19197577,Ken,Roslindale,42.28471,-71.12891,Private room,133,3,41,8/24/2025,0.46,6,134,4,STR-476406
24219094,Private Home,14399992,Barry,Jamaica Plain,42.29909,-71.11593,Entire home/apt,,180,113,7/9/2021,1.24,1,0,0,STR-416154
24261049,Boston's Best Vacation Home,50017024,Victor,Mattapan,42.27467,-71.07362,Entire home/apt,250,29,40,11/24/2023,0.88,1,316,0,STR-460948
24265005,Eclectic 2 bd. apt in Victorian artist home.,145681148,Marianne,Jamaica Plain,42.30537,-71.11748,Entire home/apt,,2,54,5/26/2025,0.62,2,1,6,STR-414689
24277032,"North End 1 Bedroom- CLOSE MGH, Subway, Hanover St",180283497,Michelle,North End,42.36547,-71.05492,Entire home/apt,130,32,4,5/9/2024,0.05,7,364,0,
24324950,Great 1BR in the Heart of Downtown Boston,13355115,Doug,Chinatown,42.35051,-71.05964,Private room,,91,0,,,1,0,0,
24325336,Beacon Hill Studio - 2 min Walk to MGH-Subway-,180283497,Michelle,Beacon Hill,42.36026,-71.07003,Entire home/apt,130,29,9,6/4/2025,0.1,7,360,1,
24347267,"Rusty's 2nd Floor Queen Bedroom, Shared Bath",19197577,Ken,Roslindale,42.28471,-71.12891,Private room,123,3,32,9/14/2025,0.36,6,137,1,STR-476406
24356120,Comfortable Place in Roslindale,183787878,Leo,Roslindale,42.27719,-71.1295,Entire home/apt,,29,1,6/25/2019,0.01,1,0,0,
24401790,comfortable and cozy,10692181,Francisco,Jamaica Plain,42.31069,-71.10282,Entire home/apt,265,2,151,6/21/2025,1.68,5,242,5,Str-545241
24412927,Cozy Colonial (entire home) near Lower Mills,46315640,Richmond,Mattapan,42.27586,-71.08746,Entire home/apt,,91,3,9/3/2018,0.03,2,0,0,
24471492,Melville Park Penthouse,10085529,Joshua,Dorchester,42.29523,-71.06828,Private room,110,2,183,9/10/2025,2.03,1,28,20,STR-383178
24484501,Top of the World,114515516,William,Charlestown,42.38217363,-71.07929664,Entire home/apt,815,3,246,9/21/2025,2.75,1,296,26,STR-414759
24563107,Sunny 2Bed Apt River View By Mass General Hospital,20079643,Alexander K,West End,42.3645578,-71.0692521,Entire home/apt,528,29,23,1/22/2025,0.32,8,356,2,Exempt: This listing is a unit used for furnished institutional or business stays
24598387,"Beautiful, spacious South Boston Condo, Near T",1788949,Greg,South Boston,42.33068,-71.05393,Entire home/apt,415,2,292,9/21/2025,3.24,1,218,34,STR-518244
24598890,Yellow Quiet room,27871799,Althea,Mattapan,42.27555,-71.07597,Private room,95,1,26,8/27/2023,0.29,6,312,0,STR-415974
24600107,Entire Home in JP! Perfect for families!,13960633,Charles,Jamaica Plain,42.29836,-71.11046,Entire home/apt,,29,10,8/28/2020,0.11,2,0,0,STR-389183
24633212,Clean room near Longwood,80570686,Siena,Mission Hill,42.33097,-71.10023,Private room,99,2,204,9/2/2025,2.28,4,64,33,STR-434886
24644312,Convenient Transportation Suburb Boston Room,186235436,Yanlin,West Roxbury,42.27549,-71.16821,Shared room,,29,11,10/6/2019,0.12,2,0,0,STR-398131
24645479,Spacious sun-filled room near Longwood,80570686,Siena,Mission Hill,42.33091,-71.10255,Private room,109,2,117,9/5/2025,1.33,4,61,14,STR-434886
24647800,Sunny large room with views and private bath,80570686,Siena,Mission Hill,42.33206,-71.10185,Private room,139,2,144,9/1/2025,1.61,4,61,20,STR-434886
24685384,Rusty's 2 Bedrooms with Shared Bath and Half-Bath,19197577,Ken,Roslindale,42.28471,-71.12891,Private room,216,3,17,4/22/2025,0.19,6,137,1,STR-476406
24749244,"Stylish Downtown Studio in the SouthEnd, C.Ave# 24",22348222,Maverick,South End,42.34448,-71.07636,Entire home/apt,127,1,139,9/21/2025,1.56,86,282,28,STR-441241
24756613,"Perfect Location, only 3 min WALK to RED train",156053359,Ken,Dorchester,42.29015,-71.0684,Private room,40,91,18,6/19/2025,0.2,8,272,1,
24783227,"Sunny ocean-view suite nr subway w/kitchen, bathr.",9898255,Jessica,Dorchester,42.31286,-71.06249,Entire home/apt,129,2,233,9/5/2025,2.6,3,313,27,STR-547060
24809758,"Brighton, MA Guesthouse for rent, Unit 2 (2nd Fl)",166004722,Wang,Brighton,42.35583,-71.1568,Private room,,91,7,5/21/2020,0.08,2,61,0,
24845439,Boston Home Great Location,187813188,Booker,Jamaica Plain,42.31508,-71.10125,Private room,131,1,315,9/13/2025,3.51,2,340,36,STR-545181
24909410,"Beautiful 2 Bed 2 Bath, River view near TD Garden",182778270,Muzammil,West End,42.36463,-71.06414,Entire home/apt,,91,13,8/26/2018,0.14,1,0,0,
24944930,Shelly's Place Cozy,139072570,Shelly,East Boston,42.38136,-71.0231,Private room,,29,926,8/3/2025,10.35,4,7,114,STR-398249
24965806,Back Bay Apartment near MIT and Newbury Street - G,51079261,Riverside,Back Bay,42.35013,-71.08911,Entire home/apt,207,29,88,7/12/2025,0.98,2,299,1,STR-391273
24969609,Beautiful Private Two Bedroom Apt in Boston,33131531,Wenqi,Brighton,42.34124,-71.14755,Entire home/apt,,91,0,,,3,0,0,
24971621,Modern Basement with Convenient Transportation,186235436,Yanlin,West Roxbury,42.27546,-71.16958,Private room,86,3,120,8/3/2025,1.34,2,299,17,STR-532119
24992422,Luxurious Home in Boston's Historic Charlestown,188938217,Katherine,Charlestown,42.37708,-71.0604,Entire home/apt,210,2,378,9/7/2025,4.24,1,171,54,STR-515663
25025114,Perfect Location in an All Female's Floor,156053359,Ken,Dorchester,42.29165,-71.06782,Private room,,91,8,8/24/2018,0.09,8,89,0,
25266010,"Private room&bath,ctr air,5 min to T,  to downtown",147658152,Jill,Brighton,42.34481,-71.16844,Private room,,91,17,8/21/2018,0.19,1,0,0,
25284439,Prime FIDI 1BR nr Chinatown & T | Boston,163251048,Global Luxury,Chinatown,42.352093,-71.060806,Entire home/apt,,29,11,11/26/2022,0.13,3,360,0,Exempt: This listing is a unit that has contracts with hospitals
25324358,"The Small room Aka ""The Affordable room""",20672298,Ikem,Hyde Park,42.26493,-71.12262,Private room,37,91,8,3/5/2019,0.09,1,269,0,
25326962,"#3 Maverick MBTA clean, comfy private room",183805757,Enlan,East Boston,42.36779,-71.03897,Private room,100,2,488,9/7/2025,5.47,3,58,40,STR-398959
25328440,"#2 Maverick MBTA clean, comfy, private Room",183805757,Enlan,East Boston,42.36805,-71.03759,Private room,100,2,492,9/7/2025,5.52,3,29,50,STR-398959
25416313,Newly renovated Female floor Center of Boston,156053359,Ken,Dorchester,42.29183,-71.06784,Private room,49,91,11,10/5/2023,0.12,8,321,0,
25429787,2 sunny guest rooms in 1920s flat amid parks+cafés,191880,Fabien,Jamaica Plain,42.31522,-71.11218,Private room,,4,91,9/16/2025,1.26,1,3,14,STR-511486
25476466,"River Location, City Views-Safe, Walkable,Central!",9529655,Suzanne,Fenway,42.3499,-71.09545,Entire home/apt,235,92,0,,,4,362,0,
25576444,SouthEnd Penthouse,34719298,Michael,South End,42.34226,-71.07881,Entire home/apt,243,3,241,9/15/2025,2.71,1,21,46,STR-405587
25770647,"Naturally Lit, Modern Loft in Heart of Downtown!",1911807,Kelly,Downtown,42.35529,-71.06087,Entire home/apt,323,29,429,9/21/2025,4.83,2,347,50,Exempt: This listing is a unit that has contracts with hospitals
25775084,Comfortable & Convenient in Boston w Free Parking!,62852803,Tina,West Roxbury,42.28023,-71.16944,Private room,85,91,27,8/26/2022,0.3,1,365,0,STR-460484
25933888,Boston The Green Loft,9073339,Elisangela,East Boston,42.378841,-71.034821,Entire home/apt,279,1,337,9/17/2025,3.85,3,310,53,STR-398048
25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,152237835,Sabrina,South Boston,42.34223,-71.06047,Entire home/apt,,91,68,1/1/2020,0.77,1,0,0,
26005227,Full Condo In Brownstone: Heart of the South End!,432317,Julie,South End,42.34533,-71.07118,Entire home/apt,,4,46,5/29/2022,0.54,1,0,0,STR-420982
26012594,Groupstay w/firepit mins2Downtown Fenway FreePrkg,25203946,Eder,Dorchester,42.31122,-71.06178,Entire home/apt,700,2,82,8/17/2025,0.94,7,348,8,STR-413525
26013456,A_Spacious room easy commute to Boston Downtown.,89328922,Ehab,Dorchester,42.32243,-71.05676,Private room,66,29,118,11/10/2024,1.39,13,327,8,STR-484164
26014903,Modern 3BR w/ home office & patio near hospitals,2450994,Marat,Jamaica Plain,42.3022,-71.10648,Entire home/apt,137,28,3,7/4/2023,0.1,1,163,0,STR-467993
26094005,Comfortable and clean  house near Arnold Arboretum,137105899,Ling,Roslindale,42.29188,-71.12154,Private room,,29,9,4/26/2025,0.16,3,152,3,
26102579,Lovely Executive Studio in East Boston,18202088,Luxurious,East Boston,42.36608,-71.04005,Entire home/apt,,91,7,4/29/2019,0.08,14,0,0,
26104302,Studio Apartment at East Pier Near Water,18202088,Luxurious,East Boston,42.36796,-71.03985,Entire home/apt,,91,1,5/20/2019,0.01,14,0,0,
26104687,Lovely Studio Apartment at East Pier,18202088,Luxurious,East Boston,42.36814,-71.0397,Entire home/apt,,91,7,11/4/2019,0.09,14,0,0,
26105250,Studio Apartment at East Boston Pier Near Water,18202088,Luxurious,East Boston,42.36841,-71.04055,Entire home/apt,,91,7,9/18/2019,0.08,14,0,0,
26105589,Accessible Studio Just Miles From Logan Airport,18202088,Luxurious,East Boston,42.36773,-71.03935,Entire home/apt,,91,2,9/2/2018,0.02,14,0,0,
26108847,Cozy Studio Apartment at East Pier EB117,18202088,Luxurious,East Boston,42.36752,-71.04152,Entire home/apt,,91,4,8/17/2019,0.05,14,0,0,
26109078,Executive Studio in East Boston,18202088,Luxurious,East Boston,42.36792,-71.03991,Entire home/apt,,91,5,12/8/2019,0.06,14,269,0,
26109200,Lovely Executive Studio in East Boston EB2-29,18202088,Luxurious,East Boston,42.36639,-71.04036,Entire home/apt,,91,4,6/15/2019,0.05,14,0,0,
26109264,Beautiful Executive Studio in East Boston EB2-31,18202088,Luxurious,East Boston,42.36789,-71.03986,Entire home/apt,,91,0,,,14,0,0,
26127318,RIVER & CITY VIEWS! LOCATION!  Parking Available+,9529655,Suzanne,Fenway,42.35053,-71.09536,Entire home/apt,265,91,1,8/15/2018,0.01,4,362,0,
26130154,"Spacious Boston Bedroom, Free Parking, next to T!",196415169,Josh & Whitney,Mission Hill,42.32754,-71.10732,Private room,,2,50,9/18/2022,0.57,1,0,0,STR-398242
26130187,The North End Nook   -Walk to MGH Tufts Subway,38997,Michelle,North End,42.36636,-71.05428,Entire home/apt,130,32,1,6/1/2019,0.01,12,326,0,
26131758,Nice Executive Studio in East Boston EB2-33,18202088,Luxurious,East Boston,42.36783,-71.04183,Entire home/apt,,91,0,,,14,0,0,
26132354,Wonderful Studio In East Boston EB2-37,18202088,Luxurious,East Boston,42.36809,-71.04161,Entire home/apt,,91,0,,,14,0,0,
26132566,Cozy Studio In East Boston EB2-39,18202088,Luxurious,East Boston,42.36626,-71.04025,Entire home/apt,,91,1,10/20/2019,0.01,14,0,0,
26163695,Bina’s Home away from Home 3,153568352,Frederick & Sabina,Mattapan,42.27808,-71.08717,Private room,128,2,95,5/26/2025,1.1,5,177,3,STR-445640
26207713,Spacious room in beautiful apartment,80595835,Liviu,Jamaica Plain,42.32188,-71.11647,Private room,,91,4,10/1/2018,0.05,1,83,0,
26252951,Southie Home | Walk to Beach | with Patio,110658696,Victoria,South Boston,42.33175,-71.04824,Private room,200,1,93,6/1/2025,1.06,1,51,9,STR-519059
26333739,"Classy, Cozy South End Unit",119265681,Maude,South End,42.34207,-71.069,Entire home/apt,148,29,58,11/5/2024,0.68,2,266,2,
26395595,Separate entrance in-law suite in heart of JP,145681148,Marianne,Jamaica Plain,42.30753,-71.11757,Entire home/apt,,1,112,1/17/2025,1.28,2,0,15,STR-414689
26532751,For students/business Pro Awesome roommate needed,156053359,Ken,Dorchester,42.29028,-71.06671,Private room,43,91,3,7/25/2019,0.04,8,179,0,
26750505,#201 Boston Private small room Female 全楼禁烟,105851798,Anne,Dorchester,42.30959,-71.0643,Private room,,32,29,8/1/2025,0.33,17,357,2,
26778714,"The Upton - The Upton Boston, South End",5430185,Laura And Olivia,South End,42.34291,-71.07301,Entire home/apt,337,2,142,9/14/2025,1.72,7,193,20,
26828892,Shelly's Swan Room,139072570,Shelly,East Boston,42.38137,-71.02311,Private room,79,1,873,9/14/2025,9.98,4,58,116,STR-601369
